file,run_group,c3,d4,entries,selected_entries,threshold,xsec_fb,rate_factor,effective_xsec_fb,generated_events,expected_preselected_events,expected_selected_events,expected_selected_error,raw_sigma_eff_fb,effective_sigma_eff_fb,effective_sigma_eff_error_fb,weighted_efficiency,raw_weight_efficiency,mean_score,background_events,limit_method,poisson_confidence_level,poisson_observed_events,required_signal_events_95cl,s_over_sqrt_b,significance_with_systematics,signal_scale_to_95cl,xsec_95cl_fb,excluded_95cl,gaussian_cl_target_s_over_sqrt_b,gaussian_required_signal_events,gaussian_signal_scale_to_target,gaussian_xsec_target_fb,gaussian_excluded_by_s_over_sqrt_b,fitted_effective_sigma_eff_fb,fitted_expected_selected_events,fitted_s_over_sqrt_b,fitted_significance_with_systematics,fitted_excluded_95cl,raw_xsec_fb,analysis_efficiency,xgboost_efficiency,final_efficiency
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.258819_0.0_var.smearCMS.root,4,-0.258819,0.0,964,87,0.904,0.000127294,0.06269990265972783,7.981321409167393e-06,10000,0.0023081981515312095,0.00020831248877926898,2.2333443038351178e-05,1.1074578e-06,6.943749625975633e-08,7.444481012783726e-09,0.09024896265560169,0.09024896265560166,0.5841128200657774,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.004509731811992609,0.004509731811992609,14380.953782988561,1.8306091308517458,False,2.0,0.09238353740916884,443.48535198511223,0.056453024395592875,False,7.122373958413934e-08,0.00021367121875241803,0.004625742307443007,0.004625742307443007,False,0.000127294,0.09639999999999997,0.09024896265560169,0.008700000000000001
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.5_-100.0_var.smearCMS.root,4,-0.5,-100.0,996,97,0.904,0.05774,0.06269990265972783,0.0036202923795726847,10000,1.081743363016318,0.10535050824556509,0.010696723454201225,0.0005600779999999998,3.511683608185503e-05,3.565574484733742e-06,0.09738955823293172,0.09738955823293173,0.5953778726267105,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,2.2807203794105706,2.2807203794105706,28.43585971670052,1.641886540042288,False,2.0,0.09238353740916884,0.8769159157147007,0.05063312497336682,True,3.888013867346045e-05,0.11664041602038136,2.525134223942481,2.525134223942481,False,0.05774,0.09959999999999998,0.09738955823293172,0.009699999999999997
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.5_-70.7107_var.smearCMS.root,4,-0.5,-70.7107,1022,116,0.904,0.029751,0.06269990265972783,0.0018653848040295626,10000,0.5719269809154641,0.06491539118022882,0.006027242759054095,0.00034511160000000026,2.163846372674294e-05,2.0090809196846985e-06,0.11350293542074368,0.11350293542074363,0.605172750376276,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.4053454327629185,1.4053454327629185,46.148258819495425,1.3729568481388084,False,2.0,0.09238353740916884,1.4231376524047805,0.04233976829669463,False,2.0245032348261297e-05,0.060735097044783894,1.3148467518793252,1.3148467518793252,False,0.029751,0.10220000000000004,0.11350293542074368,0.011600000000000008
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.5_0.0_var.smearCMS.root,4,-0.5,0.0,925,72,0.904,0.00013865999999999998,0.06269990265972783,8.693968502797859e-06,10000,0.002412576259526406,0.00018778971966043379,2.213123070150224e-05,9.98352e-07,6.259657322014459e-08,7.377076900500746e-09,0.07783783783783785,0.07783783783783783,0.5700912931128531,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.004065436871695197,0.004065436871695197,15952.589305585794,2.211986033112526,False,2.0,0.09238353740916884,491.9520492187705,0.0682140711446747,False,6.828956908049064e-08,0.0002048687072414719,0.0044351778030344005,0.0044351778030344005,False,0.00013865999999999998,0.09250000000000001,0.07783783783783785,0.0072000000000000015
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.5_100.0_var.smearCMS.root,4,-0.5,100.0,1001,96,0.904,0.049434,0.06269990265972783,0.0030995069880809857,10000,0.93078194852072,0.08926580125673239,0.009110652689986988,0.0004745664,2.9755267085577462e-05,3.0368842299956626e-06,0.0959040959040959,0.0959040959040959,0.6035268529040085,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.9325045080569296,1.9325045080569296,33.55968614383612,1.6589895248343947,False,2.0,0.09238353740916884,1.0349264344076148,0.05116055335850603,False,3.1436572126655115e-05,0.09430971637996535,2.0416996149923428,2.0416996149923428,False,0.049434,0.10010000000000001,0.0959040959040959,0.009600000000000001
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.5_70.7107_var.smearCMS.root,4,-0.5,70.7107,976,92,0.904,0.023846999999999997,0.06269990265972783,0.0014952045787265293,10000,0.4377959006511278,0.0412676463728522,0.004302449551474922,0.0002193923999999999,1.3755882124284066e-05,1.4341498504916407e-06,0.09426229508196719,0.0942622950819672,0.5835405232083744,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.8933982726830827,0.8933982726830827,72.59275817398503,1.731119504175021,False,2.0,0.09238353740916884,2.2386432357805384,0.05338492524365849,False,1.4981634338033948e-05,0.044944903014101846,0.9730067558474151,0.9730067558474151,False,0.023846999999999997,0.09759999999999999,0.09426229508196719,0.009199999999999996
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.707107_0.0_var.smearCMS.root,4,-0.707107,0.0,892,82,0.904,0.0001546,0.06269990265972783,9.693404951193922e-06,10000,0.0025939551649394937,0.0002384577617993705,2.6333254539896725e-05,1.2677199999999997e-06,7.948592059979016e-08,8.777751513298908e-09,0.09192825112107623,0.09192825112107623,0.5758168194959808,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.005162343172533771,0.005162343172533771,12562.947211064105,1.9422316388305105,False,2.0,0.09238353740916884,387.4209701208926,0.059895281980689996,False,7.248132765209465e-08,0.00021744398295628394,0.004707418422250265,0.004707418422250265,False,0.0001546,0.0892,0.09192825112107623,0.008199999999999999
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.866025_-100.0_var.smearCMS.root,4,-0.866025,-100.0,998,95,0.904,0.06525,0.06269990265972783,0.004091168648547241,10000,1.2248958933750438,0.11659830648359641,0.011962733834195993,0.0006198750000000002,3.88661021611988e-05,3.987577944731998e-06,0.0951903807615231,0.09519038076152304,0.5913206023653551,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,2.5242225996863445,2.5242225996863445,25.69275973125256,1.6764525724642296,False,2.0,0.09238353740916884,0.7923231494118295,0.051699085499121875,True,4.2250254622433134e-05,0.1267507638672994,2.744011918615268,2.744011918615268,False,0.06525,0.09979999999999999,0.0951903807615231,0.009500000000000003
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.866025_-70.7107_var.smearCMS.root,4,-0.866025,-70.7107,964,118,0.904,0.03332,0.06269990265972783,0.0020891607566221313,10000,0.6041852908151204,0.07395629078442342,0.0068082284130047905,0.00039317599999999986,2.4652096928141142e-05,2.2694094710015966e-06,0.12240663900414933,0.12240663900414937,0.5892190996816994,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.601070772098048,1.601070772098048,40.50679451037244,1.3496863930856098,False,2.0,0.09238353740916884,1.2491640187642636,0.041622145105225265,False,2.1780744785794976e-05,0.06534223435738493,1.4145861089510494,1.4145861089510494,False,0.03332,0.0964,0.12240663900414933,0.011799999999999995
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.866025_0.0_var.smearCMS.root,4,-0.866025,0.0,839,82,0.904,0.00017256,0.06269990265972783,1.0819495202962633e-05,10000,0.0027232669425856946,0.0002661595819928807,2.9392408818917073e-05,1.4149919999999998e-06,8.871986066429358e-08,9.797469606305691e-09,0.09773539928486293,0.09773539928486293,0.5750325035364329,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.005762056519097201,0.005762056519097201,11255.398926926931,1.9422316388305112,False,2.0,0.09238353740916884,347.0982961328814,0.05989528198069001,False,8.181037640746977e-08,0.0002454311292224093,0.005313308758364364,0.005313308758364364,False,0.00017256,0.08389999999999999,0.09773539928486293,0.008199999999999999
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.866025_100.0_var.smearCMS.root,4,-0.866025,100.0,963,112,0.904,0.05701,0.06269990265972783,0.0035745214506310834,10000,1.0326792470873203,0.12010392074120445,0.011348753777322829,0.0006385120000000003,4.003464024706815e-05,3.782917925774276e-06,0.11630321910695744,0.11630321910695743,0.5889187861576789,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,2.6001152176986118,2.6001152176986118,24.94283496380676,1.4219910212866234,False,2.0,0.09238353740916884,0.7691966826647859,0.04385190287871944,True,3.631419108181787e-05,0.1089425732454536,2.3584845590604395,2.3584845590604395,False,0.05701,0.09630000000000002,0.11630321910695744,0.011200000000000005
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.866025_70.7107_var.smearCMS.root,4,-0.866025,70.7107,981,100,0.904,0.027796,0.06269990265972783,0.001742806494329795,10000,0.5129079512812589,0.052284194829893854,0.005228419482989386,0.00027796,1.7428064943297952e-05,1.7428064943297954e-06,0.10193679918450557,0.1019367991845056,0.6006334197145453,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.131894194488915,1.131894194488915,57.297091086523906,1.5926299438410185,False,2.0,0.09238353740916884,1.7669496051290037,0.04911413122416579,False,1.7583312703788462e-05,0.052749938111365385,1.1419770143187888,1.1419770143187888,False,0.027796,0.09810000000000003,0.10193679918450557,0.01
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-0.965926_0.0_var.smearCMS.root,4,-0.965926,0.0,850,73,0.904,0.000187428,0.06269990265972783,1.1751717355707469e-05,10000,0.002996687925705406,0.00025736261008999363,3.0122015130323295e-05,1.3682244000000003e-06,8.578753669666455e-08,1.0040671710107765e-08,0.08588235294117645,0.08588235294117647,0.5679113820660859,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.005571611940991795,0.005571611940991795,11640.122364730656,2.1816848545767376,False,2.0,0.09238353740916884,358.9625446247398,0.06727963181392574,False,9.120341351247448e-08,0.00027361024053742345,0.00592335492254637,0.00592335492254637,False,0.000187428,0.08500000000000003,0.08588235294117645,0.007300000000000001
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-1.0_-100.0_var.smearCMS.root,4,-1.0,-100.0,944,98,0.904,0.068838,0.06269990265972783,0.004316135899290344,10000,1.2223296866790259,0.12689439543913617,0.012818269644225782,0.0006746124000000004,4.229813181304539e-05,4.272756548075261e-06,0.1038135593220339,0.1038135593220339,0.5930502447679489,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,2.747121381098841,2.747121381098841,23.608073967229455,1.625132595756141,False,2.0,0.09238353740916884,0.728034812644502,0.050116460432822224,True,4.395298997810475e-05,0.13185896993431426,2.854598852397431,2.854598852397431,False,0.068838,0.09440000000000004,0.1038135593220339,0.009800000000000005
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-1.0_-70.7107_var.smearCMS.root,4,-1.0,-70.7107,920,98,0.904,0.03554,0.06269990265972783,0.002228354540526727,10000,0.6150258531853767,0.06551362349148576,0.0066178753472759845,0.00034829199999999994,2.183787449716192e-05,2.2059584490919946e-06,0.10652173913043475,0.10652173913043478,0.5979830259685,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.4182964915345122,1.4182964915345122,45.72685975678509,1.6251325957561422,False,2.0,0.09238353740916884,1.410142386967424,0.05011646043282226,False,2.254599618323456e-05,0.06763798854970368,1.4642866131036627,1.4642866131036627,False,0.03554,0.092,0.10652173913043475,0.009799999999999998
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-1.0_0.0_var.smearCMS.root,4,-1.0,0.0,869,77,0.904,0.00019359,0.06269990265972783,1.213807415589671e-05,10000,0.0031643959324422722,0.0002803895130012139,3.19533505348555e-05,1.4906429999999992e-06,9.346317100040464e-08,1.0651116844951833e-08,0.08860759493670883,0.08860759493670886,0.5781505491738063,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,0.006070118570137929,0.006070118570137929,10684.180879264984,2.068350576416908,False,2.0,0.09238353740916884,329.4828555473431,0.06378458600541015,False,9.513340851856094e-08,0.0002854002255556828,0.006178594878687932,0.006178594878687932,False,0.00019359,0.08689999999999999,0.08860759493670883,0.007699999999999997
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-1.0_100.0_var.smearCMS.root,4,-1.0,100.0,912,101,0.904,0.060899999999999996,0.06269990265972783,0.0038184240719774244,10000,1.0447208260930232,0.11569824938091593,0.011512406097620121,0.0006150899999999997,3.856608312697198e-05,3.8374686992067075e-06,0.1107456140350877,0.11074561403508772,0.5891274477716683,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,2.5047373726010442,2.5047373726010442,25.89263268531466,1.5768613305356627,False,2.0,0.09238353740916884,0.7984869079998994,0.04862785269719387,True,3.891287353593158e-05,0.11673862060779475,2.5272602431482283,2.5272602431482283,False,0.060899999999999996,0.09119999999999999,0.1107456140350877,0.010099999999999996
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-1.0_70.7107_var.smearCMS.root,4,-1.0,70.7107,977,103,0.904,0.029663,0.06269990265972783,0.0018598672125955066,10000,0.5451270800117429,0.057469896869201155,0.005662677199830635,0.0003055289,1.9156632289733718e-05,1.8875590666102117e-06,0.105424769703173,0.10542476970317298,0.5910531624097343,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,1.2441588291789616,1.2441588291789616,52.12698189405385,1.5462426639233193,False,2.0,0.09238353740916884,1.6075118008203413,0.047683622547733784,False,1.8982094566163797e-05,0.05694628369849139,1.23282319113361,1.23282319113361,False,0.029663,0.0977,0.105424769703173,0.0103
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-15.0_0.0_var.smearCMS.root,4,-15.0,0.0,717,58,0.904,6.9702,0.06269990265972783,0.4370308615188349,10000,94.00533831270141,7.6043369904277265,0.998498364476303,0.04042715999999999,0.002534778996809242,0.00033283278815876766,0.08089260808926078,0.08089260808926081,0.5538352181783629,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,164.6253694908421,164.6253694908421,0.39395048869151805,2.7459136962776194,True,2.0,0.09238353740916884,0.012148795815527432,0.08467953659338931,True,0.0028557645239474794,8.567293571842438,185.47229976478806,185.47229976478806,True,6.9702,0.07170000000000001,0.08089260808926078,0.005799999999999999
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-21.2132_-700.0_var.smearCMS.root,4,-21.2132,-700.0,932,95,0.904,180.35999999999999,0.06269990265972783,11.30855444370851,10000,3161.8718224609006,322.29380164569255,33.066646349970725,1.7134199999999997,0.10743126721523086,0.011022215449990241,0.10193133047210297,0.10193133047210301,0.5926122097893071,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,6977.299434167492,6977.299434167492,0.009295035331915228,1.6764525724642303,True,2.0,0.09238353740916884,0.00028664385395388054,0.05169908549912189,True,0.11376258785851573,341.28776357554716,7388.4974129963375,7388.4974129963375,True,180.35999999999999,0.09320000000000002,0.10193133047210297,0.0095
HerwigSignalPoints/c3d4_10k/events/HW-run_gg_4h_4_-21.2132_700.0_var.smearCMS.root,4,-21.2132,700.0,858,86,0.904,688.6,0.06269990265972783,43.175152971488586,10000,11113.284374861161,1113.9189466644054,120.11696914267584,5.9219599999999994,0.3713063155548018,0.04003898971422528,0.10023310023310024,0.10023310023310024,0.572892385029119,0.0021336794960578245,poisson_cls,0.95,0,2.9957322735539904,24115.09621526685,24115.09621526685,0.0026893628863434048,1.8518952835360685,True,2.0,0.09238353740916884,8.293560109181047e-05,0.05710945491182069,True,0.33908350938134857,1017.2505281440457,22022.333343626353,22022.333343626353,True,688.6,0.08579999999999999,0.10023310023310024,0.008599999999999998
